,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_sync_PointCloud512k.csv,PointCloud512k,sync,connextdds,500.4672480583191,500.4401397705078,500.38608936027236,7.2429999999999986,8.167000000000002,7.399999999999999,2.0,999.3703703703703,999.2592592592592,90008.0,0.22062,0.2032,0.2028703703703704
0,./data/build_farm/raw/performance_test_results_FastRTPS_async_Array16k.csv,Array16k,async,fastrtps,15.653762531280515,15.63773250579834,15.640239185757109,1.75,2.0,1.6944444444444444,0.0,999.1851851851852,999.1851851851852,87256.0,0.050935,0.04196,0.042059629629629634
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_Array4k.csv,Array4k,dynamic_cpp_async,fastrtps,3.9218839645385737,3.9215068817138667,3.92150553950557,2.248,2.6723,2.2848888888888887,0.0,999.4814814814816,999.4814814814816,94016.0,0.06326499999999999,0.05632,0.056957777777777774
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array16k.csv,Array16k,cpp_sync,fastrtps,15.641699981689452,15.64018726348877,15.640219193917735,1.249,1.7480000000000002,1.3505925925925928,0.0,999.4814814814816,999.4814814814816,93592.0,0.038118,0.02555,0.02852407407407408
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_PointCloud512k.csv,PointCloud512k,cpp_sync,fastrtps,500.473406791687,500.44683265686035,500.441750632392,2.497,2.6723,2.3958888888888894,0.0,999.5555555555555,999.5555555555555,93332.0,0.080373,0.07065,0.07289555555555555
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_sync_Array1k.csv,Array1k,sync,connextdds,0.9918731689453124,0.9918203353881836,0.9918175096865054,3.247,3.746,3.366962962962963,0.0,999.4814814814816,999.4814814814816,90276.0,0.091453,0.08382,0.08256925925925927
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_async_Array4m.csv,Array4m,dynamic_cpp_async,fastrtps,4000.288082408905,4000.03563785553,3999.998351238392,12.49,12.99,12.591851851851851,0.0,999.5185185185184,999.5185185185184,104044.0,0.47345,0.4615,0.4631703703703704
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_Array4k.csv,Array4k,cpp_sync,fastrtps,3.921735000610352,3.9215030670166016,3.9214999940660262,1.499,1.7480000000000002,1.5170370370370367,0.0,999.4444444444445,999.4444444444445,93336.0,0.040215,0.035410000000000004,0.03543777777777778
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_PointCloud512k.csv,PointCloud512k,dynamic_cpp_sync,fastrtps,500.4860209465026,500.43677711486816,500.4412314803512,2.497,2.6723,2.395851851851852,0.0,999.4444444444445,999.4444444444445,93504.0,0.079151,0.07331,0.07322703703703705
0,./data/build_farm/raw/performance_test_results_FastRTPS_async_Array4m.csv,Array4m,async,fastrtps,4003.155334758759,3999.24308013916,4000.001211448952,9.998,10.25,9.915074074074074,0.0,999.2222222222223,999.2222222222223,94972.0,0.38074,0.3697,0.3685185185185186
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_Array32k.csv,Array32k,dynamic_cpp_sync,fastrtps,31.26725721359253,31.26484775543213,31.2651927029645,1.499,1.7480000000000002,1.5169629629629633,0.0,999.4444444444445,999.4444444444445,93560.0,0.043074,0.03605,0.035329629629629634
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_cpp_sync_PointCloud8m.csv,PointCloud8m,cpp_sync,fastrtps,6340.839730644226,6266.493987083435,6271.814308095862,40.73,41.148999999999994,40.82666666666668,5813.0,999.5555555555555,783.4444444444445,165884.0,10.594000000000001,10.56,10.566296296296297
0,./data/build_farm/raw/performance_test_results_FastRTPS_async_PointCloud512k.csv,PointCloud512k,async,fastrtps,500.86172914505005,500.36913681030273,500.4398407053064,2.75,3.0,2.7684074074074068,0.0,999.1481481481482,999.1481481481482,87172.0,0.08916900000000001,0.08396,0.08456703703703704
0,./data/build_farm/raw/performance_test_results_rmw_connextdds_async_PointCloud8m.csv,PointCloud8m,async,connextdds,0.0,0.0,0.0,26.45,26.71,26.387037037037047,0.0,999.5555555555555,0.0,241036.0,0.0,0.0,0.0
0,./data/build_farm/raw/performance_test_results_rmw_fastrtps_dynamic_cpp_sync_Array2m.csv,Array2m,dynamic_cpp_sync,fastrtps,2000.255576133728,2000.0117082595825,2000.0122868573224,3.247,3.497,3.3024074074074075,0.0,999.4814814814816,999.4814814814816,93748.0,0.11207,0.11,0.1079937037037037
0,./data/build_farm/raw/performance_test_results_CycloneDDS_sync_Array2m.csv,Array2m,sync,cyclonedds,2001.6174386024481,1999.681487083435,2000.037996256793,4.999,5.424,5.0268148148148155,0.0,999.1851851851852,999.1851851851852,87380.0,0.16261,0.1531,0.15088888888888888
